DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V06_1117,Providence Gazette,"PROVIDENCE GAZETTE , SATURDAY, SEPTEMBER 7, 1776 Prov",Providence Gazette,PROVIDENCE GAZETTE,title,/TaggedPDF-doc/doc[1117]/title/pub
NDAR_V06_1172,New York Gazette,"NEW-YORK GAZETTE , MONDAY, SEPTEMBER 9, 1776 New-Yo",New York Gazette,NEW-YORK GAZETTE,title,/TaggedPDF-doc/doc[1172]/title/pub
NDAR_V06_1201,Massachusetts Spy,"MASSACHUSETTS SPY , WEDNESDAY, SEPTEMBER 11, 1776 [W",Massachusetts Spy,MASSACHUSETTS SPY,title,/TaggedPDF-doc/doc[1201]/title/pub
NDAR_V06_1220,New England Chronicle,"NEW-ENGLAND CHRONICLE , THURSDAY, SEPTEMBER 12, 1776 Bos",New England Chronicle,NEW-ENGLAND CHRONICLE,title,/TaggedPDF-doc/doc[1220]/title/pub
NDAR_V06_1221,Continental Journal,"CONTINENTAL JOURNAL , THURSDAY, SEPTEMBER 12, 1776 Bos",Continental Journal,CONTINENTAL JOURNAL,title,/TaggedPDF-doc/doc[1221]/title/pub
NDAR_V06_1245,Connecticut Gazette,"CONNECTICUT GAZETTE , FRIDAY, SEPTEMBER 13, 1776 New-L",Connecticut Gazette,CONNECTICUT GAZETTE,title,/TaggedPDF-doc/doc[1245]/title/pub
NDAR_V06_1259,Virginia Gazette,"PURDIE'S VIRGINIA GAZETTE , FRIDAY, SEPTEMBER 13, 1776 Willi",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/doc[1259]/title/pub
NDAR_V06_1272,Providence Gazette,"PROVIDENCE GAZETTE , SATURDAY, SEPTEMBER 14, 1776 Pro",Providence Gazette,PROVIDENCE GAZETTE,title,/TaggedPDF-doc/doc[1272]/title/pub
NDAR_V06_1312,Boston Gazette,"BOSTON GAZETTE , MONDAY, SEPTEMBER 16, 1776 Water",Boston Gazette,BOSTON GAZETTE,title,/TaggedPDF-doc/doc[1312]/title/pub
NDAR_V06_1315,Newport Mercury,"NEWPORT MERCURY , MONDAY, SEPTEMBER 16, 1776 Newpo",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/doc[1315]/title/pub
NDAR_V06_1317,Connecticut Courant,"CONNECTICUT COURANT , MONDAY, SEPTEMBER 16, 1776 Hartf",Connecticut Courant,CONNECTICUT COURANT,title,/TaggedPDF-doc/doc[1317]/title/pub
NDAR_V06_1366,Pennsylvania Gazette,"PENNSYLVANIA GAZETTE , WEDNESDAY, SEPTEMBER 18, 1776 Ph",Pennsylvania Gazette,PENNSYLVANIA GAZETTE,title,/TaggedPDF-doc/doc[1366]/title/pub
NDAR_V06_1368,Pennsylvania Journal,"PENNSYLVANIA JOURNAL , WEDNESDAY, SEPTEMBER 18, 1776 Ph",Pennsylvania Journal,PENNSYLVANIA JOURNAL,title,/TaggedPDF-doc/doc[1368]/title/pub
NDAR_V06_1377,Independent Chronicle,"INDEPENDENT CHRONICLE , THURSDAY, SEPTEMBER 19, 1776 Bos",Independent Chronicle,INDEPENDENT CHRONICLE,title,/TaggedPDF-doc/doc[1377]/title/pub
NDAR_V06_1417,Providence Gazette,"PROVIDENCE GAZETTE , SATURDAY, SEPTEMBER 21, 1776 Pro",Providence Gazette,PROVIDENCE GAZETTE,title,/TaggedPDF-doc/doc[1417]/title/pub
NDAR_V06_1460,Boston Gazette,"BOSTON GAZETTE , MONDAY, SEPTEMBER 23, 1776 Water",Boston Gazette,BOSTON GAZETTE,title,/TaggedPDF-doc/doc[1460]/title/pub
NDAR_V06_1468,Newport Mercury,"NEWPORT MERCURY , MONDAY, SEPTEMBER 23, 1776 Newpo",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/doc[1468]/title/pub
NDAR_V06_1503,Pennsylvania Packet,"PENNSYLVANIA PACKET , TUESDAY, SEPTEMBER 24, 1776 Phil",Pennsylvania Packet,PENNSYLVANIA PACKET,title,/TaggedPDF-doc/doc[1503]/title/pub
NDAR_V06_1525,Pennsylvania Journal,"PENNSYLVANIA JOURNAL , WEDNESDAY, SEPTEMBER 25, 1776 Ph",Pennsylvania Journal,PENNSYLVANIA JOURNAL,title,/TaggedPDF-doc/doc[1525]/title/pub
NDAR_V06_1526,Maryland Journal,"MARYLAND JOURNAL , WEDNESDAY, SEPTEMBER 25, 1776 Ba",Maryland Journal,MARYLAND JOURNAL,title,/TaggedPDF-doc/doc[1526]/title/pub
NDAR_V06_1540,Independent Chronicle,"INDEPENDENT CHRONICLE , THURSDAY, SEPTEMBER 26, 1776 [Bo",Independent Chronicle,INDEPENDENT CHRONICLE,title,/TaggedPDF-doc/doc[1540]/title/pub
NDAR_V06_1541,Continental Journal,"CONTINENTAL JOURNAL , THURSDAY, SEPTEMBER 26, 1776 Bos",Continental Journal,CONTINENTAL JOURNAL,title,/TaggedPDF-doc/doc[1541]/title/pub
NDAR_V06_1564,Essex Journal,"ESSEX JOURNAL , FRIDAY, SEPTEMBER 27, 1776 Newbu",Essex Journal,ESSEX JOURNAL,title,/TaggedPDF-doc/doc[1564]/title/pub
NDAR_V06_1582,Virginia Gazette,"PURDIE'S VIRGINIA GAZETTE , SUPPLEMENT, FRIDAY, SEPTEMBER 27, 1776",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/doc[1582]/title/pub
NDAR_V06_1589,The Freeman's Journal,"THE FREEMAN'S JOURNAL , SATURDAY, SEPTEMBER 28, 1776 Por",The Freeman's Journal,THE FREEMAN'S JOURNAL,title,/TaggedPDF-doc/doc[1589]/title/pub
NDAR_V06_1592,Providence Gazette,"PROVIDENCE GAZETTE , SATURDAY, SEPTEMBER 28, 1776 Pro",Providence Gazette,PROVIDENCE GAZETTE,title,/TaggedPDF-doc/doc[1592]/title/pub
NDAR_V06_1618,Boston Gazette,"BOSTON GAZETTE , MONDAY, SEPTEMBER 30, 1776 Water",Boston Gazette,BOSTON GAZETTE,title,/TaggedPDF-doc/doc[1618]/title/pub
NDAR_V06_1623,Newport Mercury,"NEWPORT MERCURY , MONDAY, SEPTEMBER 30, 1776 The C",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/doc[1623]/title/pub
NDAR_V06_1633,New York Gazette,"NEW-YORK GAZETTE , MONDAY, SEPTEMBER 30, 1776 New-Y",New York Gazette,NEW-YORK GAZETTE,title,/TaggedPDF-doc/doc[1633]/title/pub
NDAR_V06_1645,Whitehall Evening Post,"WHITEHALL EVENING POST , TUESDAY, NOVEMBER 12 TO THURSDAY, NOVE",Whitehall Evening Post,WHITEHALL EVENING POST,title,/TaggedPDF-doc/doc[1645]/title/pub
NDAR_V06_1691,Pennsylvania Journal,"PENNSYLVANIA JOURNAL , WEDNESDAY, OCTOBER 2, 1776 Phila",Pennsylvania Journal,PENNSYLVANIA JOURNAL,title,/TaggedPDF-doc/doc[1691]/title/pub
NDAR_V06_1692,Pennsylvania Gazette,"PENNSYLVANIA GAZETTE , WEDNESDAY, OCTOBER 2, 1776 Phila",Pennsylvania Gazette,PENNSYLVANIA GAZETTE,title,/TaggedPDF-doc/doc[1692]/title/pub
NDAR_V06_1708,Independent Chronicle,"INDEPENDENT CHRONICLE , THURSDAY, OCTOBER 3, 1776 Boston",Independent Chronicle,INDEPENDENT CHRONICLE,title,/TaggedPDF-doc/doc[1708]/title/pub
NDAR_V06_1729,Connecticut Gazette,"CONNECTICUT GAZETTE , FRIDAY, OCTOBER 4, 1776 New-Lond",Connecticut Gazette,CONNECTICUT GAZETTE,title,/TaggedPDF-doc/doc[1729]/title/pub
NDAR_V06_1738,The Freeman's Journal,"THE FREEMAN'S JOURNAL , SATURDAY, OCTOBER 5, 1776 Portsm",The Freeman's Journal,THE FREEMAN'S JOURNAL,title,/TaggedPDF-doc/doc[1738]/title/pub
NDAR_V06_1744,Providence Gazette,"PROVIDENCE GAZETTE , SATURDAY, OCTOBER 5, 1776 Provid",Providence Gazette,PROVIDENCE GAZETTE,title,/TaggedPDF-doc/doc[1744]/title/pub
NDAR_V06_1761,Boston Gazette,"BOSTON GAZETTE , MONDAY, OCTOBER 7, 1776 Watertow",Boston Gazette,BOSTON GAZETTE,title,/TaggedPDF-doc/doc[1761]/title/pub
NDAR_V06_1768,Newport Mercury,"NEWPORT MERCURY , MONDAY, OCTOBER 7, 1776 Newport,",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/doc[1768]/title/pub
NDAR_V06_1774,New York Gazette,"NEW-YORK GAZETTE , MONDAY, OCTOBER 7, 1776 New-York",New York Gazette,NEW-YORK GAZETTE,title,/TaggedPDF-doc/doc[1774]/title/pub
NDAR_V06_1829,Pennsylvania Gazette,"PENNSYLVANIA GAZETTE , WEDNESDAY, OCTOBER 9, 1776 Phila",Pennsylvania Gazette,PENNSYLVANIA GAZETTE,title,/TaggedPDF-doc/doc[1829]/title/pub
NDAR_V06_1833,South Carolina and American General Gazette,"SOUTH-CAROLINA AND AMERICAN GENERAL GAZETTE , WEDNESDAY, OCTOBER 2 TO WEDNESDAY, OCT",South Carolina and American General Gazette,SOUTH-CAROLINA AND AMERICAN GENERAL GAZETTE,title,/TaggedPDF-doc/doc[1833]/title/pub
NDAR_V06_1839,Independent Chronicle,"INDEPENDENT CHRONICLE , THURSDAY, OCTOBER 10, 1776 Bosto",Independent Chronicle,INDEPENDENT CHRONICLE,title,/TaggedPDF-doc/doc[1839]/title/pub
NDAR_V06_1840,Continental Journal,"CONTINENTAL JOURNAL , THURSDAY, OCTOBER 10, 1776 Bosto",Continental Journal,CONTINENTAL JOURNAL,title,/TaggedPDF-doc/doc[1840]/title/pub
NDAR_V06_1851,Pennsylvania Evening Post,"PENNSYLVANIA EVENING POST , THURSDAY, OCTOBER 10, 1776 [Adve",Pennsylvania Evening Post,PENNSYLVANIA EVENING POST,title,/TaggedPDF-doc/doc[1851]/title/pub
NDAR_V06_1867,Newport Mercury,"NEWPORT MERCURY , FRIDAY, OCTOBER 11, 1776 Newport",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/doc[1867]/title/pub
NDAR_V06_1871,Connecticut Gazette,"CONNECTICUT GAZETTE , FRIDAY, OCTOBER 11, 1776 New-Lon",Connecticut Gazette,CONNECTICUT GAZETTE,title,/TaggedPDF-doc/doc[1871]/title/pub
NDAR_V06_1887,Virginia Gazette,"DIXON AND HUNTER'S VIRGINIA GAZETTE , FRIDAY, OCTOBER 11, 1776 William",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/doc[1887]/title/pub
NDAR_V06_1890,The Freeman's Journal,"THE FREEMAN'S JOURNAL , SATURDAY, OCTOBER 12, 1776 Ports",The Freeman's Journal,THE FREEMAN'S JOURNAL,title,/TaggedPDF-doc/doc[1890]/title/pub
NDAR_V06_1892,Providence Gazette,"PROVIDENCE GAZETTE , SATURDAY, OCTOBER 12, 1776 Provi",Providence Gazette,PROVIDENCE GAZETTE,title,/TaggedPDF-doc/doc[1892]/title/pub
NDAR_V06_1902,New York Gazette,"NEW-YORK GAZETTE , SATURDAY, OCTOBER 12, 1776 Newar",New York Gazette,NEW-YORK GAZETTE,title,/TaggedPDF-doc/doc[1902]/title/pub
NDAR_V06_1924,Boston Gazette,"BOSTON GAZETTE , MONDAY, OCTOBER 14, 1776 Waterto",Boston Gazette,BOSTON GAZETTE,title,/TaggedPDF-doc/doc[1924]/title/pub
NDAR_V06_1986,Pennsylvania Journal,"PENNSYLVANIA JOURNAL , WEDNESDAY, OCTOBER 16, 1776 Phil",Pennsylvania Journal,PENNSYLVANIA JOURNAL,title,/TaggedPDF-doc/doc[1986]/title/pub
NDAR_V06_1994,Independent Chronicle,"INDEPENDENT CHRONICLE , THURSDAY, OCTOBER 17, 1776 Bosto",Independent Chronicle,INDEPENDENT CHRONICLE,title,/TaggedPDF-doc/doc[1994]/title/pub
NDAR_V06_2015,South Carolina and American General Gazette,"SOUTH-CAROLINA AND AMERICAN GENERAL GAZETTE , WEDNESDAY, OCTOBER 9 TO THURSDAY, OCTO",South Carolina and American General Gazette,SOUTH-CAROLINA AND AMERICAN GENERAL GAZETTE,title,/TaggedPDF-doc/doc[2015]/title/pub
NDAR_V06_2018,Connecticut Gazette,"CONNECTICUT GAZETTE , FRIDAY, OCTOBER 18, 1776 New-Lon",Connecticut Gazette,CONNECTICUT GAZETTE,title,/TaggedPDF-doc/doc[2018]/title/pub
NDAR_V06_2032,Virginia Gazette,"DIXON AND HUNTER'S VIRGINIA GAZETTE , FRIDAY, OCTOBER 18, 1776 William",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/doc[2032]/title/pub
NDAR_V06_2038,Providence Gazette,"PROVIDENCE GAZETTE , SATURDAY, OCTOBER 19, 1776 Provi",Providence Gazette,PROVIDENCE GAZETTE,title,/TaggedPDF-doc/doc[2038]/title/pub
NDAR_V06_2063,Boston Gazette,"BOSTON GAZETTE , MONDAY, OCTOBER 21, 1776 Waterto",Boston Gazette,BOSTON GAZETTE,title,/TaggedPDF-doc/doc[2063]/title/pub
NDAR_V06_2066,Newport Mercury,"NEWPORT MERCURY , MONDAY, OCTOBER 21, 1776 Newport",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/doc[2066]/title/pub
NDAR_V06_2071,New York Gazette,"NEW-YORK GAZETTE , MONDAY, OCTOBER 21, 1776 New-Yor",New York Gazette,NEW-YORK GAZETTE,title,/TaggedPDF-doc/doc[2071]/title/pub
NDAR_V06_2083,New Hampshire State Gazette,"NEW-HAMPSHIRE [STATE] GAZETTE , TUESDAY, OCTOBER 22, 1776 Exeter",New Hampshire [State] Gazette,NEW-HAMPSHIRE [STATE] GAZETTE,title,/TaggedPDF-doc/doc[2083]/title/pub
NDAR_V06_2084,The Freeman's Journal,"THE FREEMAN'S JOURNAL , TUESDAY, OCTOBER 22, 1776 Portsm",The Freeman's Journal,THE FREEMAN'S JOURNAL,title,/TaggedPDF-doc/doc[2084]/title/pub
NDAR_V06_2102,Pennsylvania Packet,"PENNSYLVANIA PACKET , TUESDAY, OCTOBER 22, 1776 Philad",Pennsylvania Packet,PENNSYLVANIA PACKET,title,/TaggedPDF-doc/doc[2102]/title/pub
NDAR_V06_2113,Connecticut Journal,"CONNECTICUT JOURNAL , WEDNESDAY, OCTOBER 23, 1776 New",Connecticut Journal,CONNECTICUT JOURNAL,title,/TaggedPDF-doc/doc[2113]/title/pub
NDAR_V06_2123,Pennsylvania Gazette,"PENNSYLVANIA GAZETTE , WEDNESDAY, OCTOBER 23, 1776 Phil",Pennsylvania Gazette,PENNSYLVANIA GAZETTE,title,/TaggedPDF-doc/doc[2123]/title/pub
NDAR_V06_2133,Independent Chronicle,"INDEPENDENT CHRONICLE , THURSDAY, OCTOBER 24, 1776 Bosto",Independent Chronicle,INDEPENDENT CHRONICLE,title,/TaggedPDF-doc/doc[2133]/title/pub
NDAR_V06_2153,Essex Journal,"ESSEX JOURNAL , FRIDAY, OCTOBER 25, 1776 Newbury",Essex Journal,ESSEX JOURNAL,title,/TaggedPDF-doc/doc[2153]/title/pub
NDAR_V06_2169,Providence Gazette,"PROVIDENCE GAZETTE , SATURDAY, OCTOBER 26, 1776 Provi",Providence Gazette,PROVIDENCE GAZETTE,title,/TaggedPDF-doc/doc[2169]/title/pub
NDAR_V06_2174,New York Gazette,"NEW-YORK GAZETTE , SATURDAY, OCTOBER 26, 1776 Newar",New York Gazette,NEW-YORK GAZETTE,title,/TaggedPDF-doc/doc[2174]/title/pub
NDAR_V06_2190,Boston Gazette,"BOSTON GAZETTE , MONDAY, OCTOBER 28, 1776 Waterto",Boston Gazette,BOSTON GAZETTE,title,/TaggedPDF-doc/doc[2190]/title/pub
NDAR_V06_2197,New York Gazette,"NEW-YORK GAZETTE , MONDAY, OCTOBER 28, 1776 New-Yor",New York Gazette,NEW-YORK GAZETTE,title,/TaggedPDF-doc/doc[2197]/title/pub
NDAR_V06_2206,The Freeman's Journal,"THE FREEMAN'S JOURNAL , TUESDAY, OCTOBER 29, 1776 Portsm",The Freeman's Journal,THE FREEMAN'S JOURNAL,title,/TaggedPDF-doc/doc[2206]/title/pub
NDAR_V06_2244,Pennsylvania Gazette,"PENNSYLVANIA GAZETTE , WEDNESDAY, OCTOBER 30, 1776 Phil",Pennsylvania Gazette,PENNSYLVANIA GAZETTE,title,/TaggedPDF-doc/doc[2244]/title/pub
NDAR_V06_2252,Independent Chronicle,"INDEPENDENT CHRONICLE , THURSDAY, OCTOBER 31, 1776 Bosto",Independent Chronicle,INDEPENDENT CHRONICLE,title,/TaggedPDF-doc/doc[2252]/title/pub
